时间,数值
2025-07-27 15:17:28.445,8010.0
2025-07-27 15:17:28.446,8530.0
2025-07-27 15:17:28.446,7920.0
2025-07-27 15:17:28.477,8620.0
2025-07-27 15:17:28.478,7820.0
2025-07-27 15:17:28.479,8360.0
2025-07-27 15:17:28.480,8035.0
2025-07-27 15:17:28.481,8445.0
2025-07-27 15:17:28.510,8000.0
2025-07-27 15:17:28.511,8485.0
2025-07-27 15:17:28.512,8035.0
2025-07-27 15:17:28.512,8485.0
2025-07-27 15:17:28.513,7945.0
2025-07-27 15:17:28.544,8650.0
2025-07-27 15:17:28.545,8035.0
2025-07-27 15:17:28.546,8330.0
2025-07-27 15:17:28.547,8115.0
2025-07-27 15:17:28.548,8345.0
2025-07-27 15:17:28.548,7910.0
2025-07-27 15:17:28.578,8620.0
2025-07-27 15:17:28.579,8575.0
2025-07-27 15:17:28.580,8605.0
2025-07-27 15:17:28.581,8305.0
2025-07-27 15:17:28.582,8415.0
2025-07-27 15:17:28.611,8400.0
2025-07-27 15:17:28.612,8360.0
2025-07-27 15:17:28.614,8470.0
2025-07-27 15:17:28.615,8470.0
2025-07-27 15:17:28.615,8665.0
2025-07-27 15:17:28.645,7910.0
2025-07-27 15:17:28.646,8360.0
2025-07-27 15:17:28.647,8155.0
2025-07-27 15:17:28.648,8430.0
2025-07-27 15:17:28.648,8115.0
2025-07-27 15:17:28.649,8500.0
2025-07-27 15:17:28.679,7910.0
2025-07-27 15:17:28.680,8560.0
2025-07-27 15:17:28.681,7810.0
2025-07-27 15:17:28.682,8680.0
2025-07-27 15:17:28.682,8210.0
2025-07-27 15:17:28.713,8345.0
2025-07-27 15:17:28.714,8140.0
2025-07-27 15:17:28.715,8485.0
2025-07-27 15:17:28.716,7960.0
2025-07-27 15:17:28.716,8590.0
2025-07-27 15:17:28.748,7810.0
2025-07-27 15:17:28.749,8560.0
2025-07-27 15:17:28.750,8385.0
2025-07-27 15:17:28.750,8385.0
2025-07-27 15:17:28.751,8305.0
2025-07-27 15:17:28.752,8345.0
2025-07-27 15:17:28.781,8515.0
2025-07-27 15:17:28.782,8665.0
2025-07-27 15:17:28.783,8590.0
2025-07-27 15:17:28.784,8605.0
2025-07-27 15:17:28.785,8180.0
2025-07-27 15:17:28.815,8235.0
2025-07-27 15:17:28.816,8400.0
2025-07-27 15:17:28.817,8090.0
2025-07-27 15:17:28.817,8500.0
2025-07-27 15:17:28.818,7895.0
2025-07-27 15:17:28.902,8725.0
2025-07-27 15:17:28.903,7985.0
2025-07-27 15:17:28.904,8140.0
2025-07-27 15:17:28.904,8100.0
2025-07-27 15:17:28.905,8385.0
2025-07-27 15:17:28.906,8035.0
2025-07-27 15:17:28.906,8430.0
2025-07-27 15:17:28.907,8075.0
2025-07-27 15:17:28.907,8430.0
2025-07-27 15:17:28.908,7960.0
2025-07-27 15:17:28.908,8710.0
2025-07-27 15:17:28.916,8195.0
2025-07-27 15:17:28.917,8360.0
2025-07-27 15:17:28.919,8090.0
2025-07-27 15:17:28.920,8500.0
2025-07-27 15:17:28.921,8385.0
2025-07-27 15:17:28.950,8470.0
2025-07-27 15:17:28.952,8500.0
2025-07-27 15:17:28.953,8470.0
2025-07-27 15:17:28.954,8415.0
2025-07-27 15:17:28.954,8290.0
2025-07-27 15:17:28.955,8590.0
2025-07-27 15:17:28.985,8430.0
2025-07-27 15:17:28.985,8635.0
2025-07-27 15:17:28.986,8000.0
2025-07-27 15:17:28.987,8560.0
2025-07-27 15:17:28.988,7800.0
2025-07-27 15:17:29.018,8330.0
2025-07-27 15:17:29.019,7920.0
2025-07-27 15:17:29.020,8415.0
2025-07-27 15:17:29.021,7970.0
2025-07-27 15:17:29.022,8360.0
2025-07-27 15:17:29.052,8090.0
2025-07-27 15:17:29.053,8620.0
2025-07-27 15:17:29.054,7885.0
2025-07-27 15:17:29.055,8560.0
2025-07-27 15:17:29.056,8220.0
2025-07-27 15:17:29.057,8250.0
2025-07-27 15:17:29.086,7800.0
2025-07-27 15:17:29.087,8445.0
2025-07-27 15:17:29.088,8025.0
2025-07-27 15:17:29.089,8590.0
2025-07-27 15:17:29.090,7935.0
2025-07-27 15:17:29.119,8620.0
2025-07-27 15:17:29.120,8290.0
2025-07-27 15:17:29.121,8305.0
2025-07-27 15:17:29.122,8400.0
2025-07-27 15:17:29.123,8290.0
2025-07-27 15:17:29.154,8375.0
2025-07-27 15:17:29.155,8530.0
2025-07-27 15:17:29.156,8665.0
2025-07-27 15:17:29.157,8530.0
2025-07-27 15:17:29.157,8445.0
2025-07-27 15:17:29.158,8330.0
2025-07-27 15:17:29.188,8430.0
2025-07-27 15:17:29.189,7985.0
2025-07-27 15:17:29.190,8415.0
2025-07-27 15:17:29.191,8000.0
2025-07-27 15:17:29.191,8725.0
2025-07-27 15:17:29.222,7910.0
2025-07-27 15:17:29.223,8330.0
2025-07-27 15:17:29.224,8130.0
2025-07-27 15:17:29.225,8290.0
2025-07-27 15:17:29.226,8010.0
2025-07-27 15:17:29.255,8415.0
2025-07-27 15:17:29.256,8060.0
2025-07-27 15:17:29.258,8430.0
2025-07-27 15:17:29.258,7820.0
2025-07-27 15:17:29.259,8620.0
2025-07-27 15:17:29.259,8025.0
2025-07-27 15:17:29.289,8330.0
2025-07-27 15:17:29.291,8090.0
2025-07-27 15:17:29.291,8290.0
2025-07-27 15:17:29.292,7910.0
2025-07-27 15:17:29.292,8635.0
2025-07-27 15:17:29.324,8590.0
2025-07-27 15:17:29.325,8650.0
2025-07-27 15:17:29.325,8330.0
2025-07-27 15:17:29.326,8315.0
2025-07-27 15:17:29.326,8235.0
2025-07-27 15:17:29.408,8500.0
2025-07-27 15:17:29.409,8485.0
2025-07-27 15:17:29.410,8515.0
2025-07-27 15:17:29.410,8560.0
2025-07-27 15:17:29.411,8710.0
2025-07-27 15:17:29.411,8315.0
2025-07-27 15:17:29.412,8000.0
2025-07-27 15:17:29.412,8220.0
2025-07-27 15:17:29.413,8210.0
2025-07-27 15:17:29.414,8470.0
2025-07-27 15:17:29.414,7970.0
2025-07-27 15:17:29.425,8560.0
2025-07-27 15:17:29.425,7895.0
2025-07-27 15:17:29.428,8290.0
2025-07-27 15:17:29.428,7985.0
2025-07-27 15:17:29.430,8445.0
2025-07-27 15:17:29.459,8060.0
2025-07-27 15:17:29.460,8290.0
2025-07-27 15:17:29.462,7985.0
2025-07-27 15:17:29.462,8485.0
2025-07-27 15:17:29.463,7895.0
2025-07-27 15:17:29.463,8515.0
2025-07-27 15:17:29.492,8155.0
2025-07-27 15:17:29.494,8290.0
2025-07-27 15:17:29.495,8430.0
2025-07-27 15:17:29.495,8445.0
2025-07-27 15:17:29.496,8330.0
2025-07-27 15:17:29.526,8470.0
2025-07-27 15:17:29.527,8590.0
2025-07-27 15:17:29.529,8500.0
2025-07-27 15:17:29.530,8305.0
2025-07-27 15:17:29.530,8360.0
2025-07-27 15:17:29.560,8345.0
2025-07-27 15:17:29.561,8375.0
2025-07-27 15:17:29.562,8400.0
2025-07-27 15:17:29.563,8090.0
2025-07-27 15:17:29.563,8635.0
2025-07-27 15:17:29.565,7910.0
2025-07-27 15:17:29.595,8210.0
2025-07-27 15:17:29.595,8210.0
2025-07-27 15:17:29.596,8260.0
2025-07-27 15:17:29.597,8010.0
2025-07-27 15:17:29.598,8385.0
2025-07-27 15:17:29.628,8235.0
2025-07-27 15:17:29.629,8515.0
2025-07-27 15:17:29.630,7835.0
2025-07-27 15:17:29.631,8530.0
2025-07-27 15:17:29.632,8035.0
2025-07-27 15:17:29.662,8360.0
2025-07-27 15:17:29.663,7970.0
2025-07-27 15:17:29.664,8345.0
2025-07-27 15:17:29.664,7935.0
2025-07-27 15:17:29.665,8460.0
2025-07-27 15:17:29.665,7845.0
2025-07-27 15:17:29.696,8430.0
2025-07-27 15:17:29.697,8305.0
2025-07-27 15:17:29.698,8415.0
2025-07-27 15:17:29.699,8220.0
2025-07-27 15:17:29.700,8250.0
2025-07-27 15:17:29.730,8635.0
2025-07-27 15:17:29.732,8560.0
2025-07-27 15:17:29.733,8545.0
2025-07-27 15:17:29.733,8545.0
2025-07-27 15:17:29.734,8290.0
2025-07-27 15:17:29.764,8100.0
2025-07-27 15:17:29.765,8515.0
2025-07-27 15:17:29.767,8115.0
2025-07-27 15:17:29.767,8415.0
2025-07-27 15:17:29.768,8050.0
2025-07-27 15:17:29.769,8500.0
2025-07-27 15:17:29.798,7885.0
2025-07-27 15:17:29.799,8415.0
2025-07-27 15:17:29.800,8140.0
2025-07-27 15:17:29.801,8290.0
2025-07-27 15:17:29.801,8060.0
2025-07-27 15:17:29.832,8415.0
2025-07-27 15:17:29.833,7985.0
2025-07-27 15:17:29.834,8545.0
2025-07-27 15:17:29.834,7910.0
2025-07-27 15:17:29.834,8695.0
2025-07-27 15:17:29.914,8155.0
2025-07-27 15:17:29.914,8195.0
2025-07-27 15:17:29.916,8100.0
2025-07-27 15:17:29.916,8260.0
2025-07-27 15:17:29.917,8345.0
2025-07-27 15:17:29.918,8375.0
2025-07-27 15:17:29.918,8560.0
2025-07-27 15:17:29.919,8635.0
2025-07-27 15:17:29.919,8315.0
2025-07-27 15:17:29.920,8250.0
2025-07-27 15:17:29.920,8415.0
2025-07-27 15:17:29.934,8050.0
2025-07-27 15:17:29.935,8485.0
2025-07-27 15:17:29.936,7960.0
2025-07-27 15:17:29.936,8530.0
2025-07-27 15:17:29.937,7920.0
2025-07-27 15:17:29.967,8235.0
2025-07-27 15:17:29.967,8060.0
2025-07-27 15:17:29.969,8260.0
2025-07-27 15:17:29.971,8050.0
2025-07-27 15:17:29.971,8430.0
2025-07-27 15:17:29.972,8010.0
2025-07-27 15:17:30.001,8430.0
2025-07-27 15:17:30.002,7860.0
2025-07-27 15:17:30.003,8575.0
2025-07-27 15:17:30.004,8115.0
2025-07-27 15:17:30.004,8360.0
2025-07-27 15:17:30.035,8075.0
2025-07-27 15:17:30.036,8345.0
2025-07-27 15:17:30.037,8360.0
2025-07-27 15:17:30.038,8485.0
2025-07-27 15:17:30.038,8620.0
2025-07-27 15:17:30.069,8650.0
2025-07-27 15:17:30.069,8415.0
2025-07-27 15:17:30.072,8305.0
2025-07-27 15:17:30.072,8385.0
2025-07-27 15:17:30.073,8445.0
2025-07-27 15:17:30.073,8575.0
2025-07-27 15:17:30.103,8665.0
2025-07-27 15:17:30.103,8575.0
2025-07-27 15:17:30.105,7860.0
2025-07-27 15:17:30.105,8315.0
2025-07-27 15:17:30.107,8075.0
2025-07-27 15:17:30.137,8250.0
2025-07-27 15:17:30.138,8025.0
2025-07-27 15:17:30.139,8345.0
2025-07-27 15:17:30.140,7960.0
2025-07-27 15:17:30.140,8560.0
2025-07-27 15:17:30.170,7920.0
2025-07-27 15:17:30.171,8545.0
2025-07-27 15:17:30.173,8140.0
2025-07-27 15:17:30.173,8345.0
2025-07-27 15:17:30.174,8115.0
2025-07-27 15:17:30.175,8460.0
2025-07-27 15:17:30.204,7920.0
2025-07-27 15:17:30.205,8430.0
2025-07-27 15:17:30.206,7885.0
2025-07-27 15:17:30.207,8560.0
2025-07-27 15:17:30.208,8165.0
2025-07-27 15:17:30.238,8345.0
2025-07-27 15:17:30.240,8385.0
2025-07-27 15:17:30.240,8485.0
2025-07-27 15:17:30.240,8460.0
2025-07-27 15:17:30.241,8330.0
2025-07-27 15:17:30.272,8635.0
2025-07-27 15:17:30.274,8500.0
2025-07-27 15:17:30.275,8195.0
2025-07-27 15:17:30.275,8330.0
2025-07-27 15:17:30.276,8140.0
2025-07-27 15:17:30.276,8305.0
2025-07-27 15:17:30.305,8460.0
2025-07-27 15:17:30.306,7910.0
2025-07-27 15:17:30.308,8515.0
2025-07-27 15:17:30.309,7835.0
2025-07-27 15:17:30.309,8275.0
2025-07-27 15:17:30.339,8075.0
2025-07-27 15:17:30.341,8500.0
2025-07-27 15:17:30.341,8035.0
2025-07-27 15:17:30.342,8500.0
2025-07-27 15:17:30.342,8000.0
2025-07-27 15:17:30.407,8605.0
2025-07-27 15:17:30.408,7860.0
2025-07-27 15:17:30.408,8515.0
2025-07-27 15:17:30.409,8130.0
2025-07-27 15:17:30.410,8360.0
2025-07-27 15:17:30.410,8260.0
2025-07-27 15:17:30.414,8360.0
2025-07-27 15:17:30.415,8485.0
2025-07-27 15:17:30.415,8530.0
2025-07-27 15:17:30.416,8545.0
2025-07-27 15:17:30.417,8560.0
2025-07-27 15:17:30.441,8290.0
2025-07-27 15:17:30.442,8385.0
2025-07-27 15:17:30.444,8360.0
2025-07-27 15:17:30.444,8090.0
2025-07-27 15:17:30.445,8415.0
2025-07-27 15:17:30.476,8050.0
2025-07-27 15:17:30.476,8605.0
2025-07-27 15:17:30.477,7860.0
2025-07-27 15:17:30.478,8180.0
2025-07-27 15:17:30.479,8140.0
2025-07-27 15:17:30.480,8400.0
2025-07-27 15:17:30.509,7970.0
2025-07-27 15:17:30.510,8330.0
2025-07-27 15:17:30.511,8090.0
2025-07-27 15:17:30.512,8485.0
2025-07-27 15:17:30.512,7870.0
2025-07-27 15:17:30.543,8680.0
2025-07-27 15:17:30.545,8250.0
2025-07-27 15:17:30.545,8330.0
2025-07-27 15:17:30.546,8025.0
2025-07-27 15:17:30.546,8360.0
2025-07-27 15:17:30.577,8545.0
2025-07-27 15:17:30.579,8485.0
2025-07-27 15:17:30.579,8445.0
2025-07-27 15:17:30.580,8650.0
2025-07-27 15:17:30.580,8305.0
2025-07-27 15:17:30.581,8330.0
2025-07-27 15:17:30.611,8315.0
2025-07-27 15:17:30.612,8330.0
2025-07-27 15:17:30.613,8485.0
2025-07-27 15:17:30.614,8500.0
2025-07-27 15:17:30.615,8695.0
2025-07-27 15:17:30.645,7895.0
2025-07-27 15:17:30.646,8235.0
2025-07-27 15:17:30.647,8140.0
2025-07-27 15:17:30.647,8315.0
2025-07-27 15:17:30.648,8060.0
2025-07-27 15:17:30.679,8545.0
2025-07-27 15:17:30.680,8025.0
2025-07-27 15:17:30.681,8445.0
2025-07-27 15:17:30.681,7985.0
2025-07-27 15:17:30.682,8575.0
2025-07-27 15:17:30.683,8115.0
2025-07-27 15:17:30.712,8220.0
2025-07-27 15:17:30.713,8100.0
2025-07-27 15:17:30.714,8515.0
2025-07-27 15:17:30.716,7920.0
2025-07-27 15:17:30.716,8515.0
2025-07-27 15:17:30.746,8650.0
2025-07-27 15:17:30.748,8605.0
2025-07-27 15:17:30.749,8210.0
2025-07-27 15:17:30.749,8430.0
2025-07-27 15:17:30.750,8260.0
2025-07-27 15:17:30.780,8375.0
2025-07-27 15:17:30.781,8290.0
2025-07-27 15:17:30.782,8485.0
2025-07-27 15:17:30.784,8725.0
2025-07-27 15:17:30.785,7910.0
2025-07-27 15:17:30.785,8275.0
2025-07-27 15:17:30.814,8180.0
2025-07-27 15:17:30.815,8500.0
2025-07-27 15:17:30.816,8060.0
2025-07-27 15:17:30.817,8415.0
2025-07-27 15:17:30.817,8090.0
2025-07-27 15:17:30.905,8485.0
2025-07-27 15:17:30.906,7960.0
2025-07-27 15:17:30.906,8650.0
2025-07-27 15:17:30.907,8075.0
2025-07-27 15:17:30.908,8415.0
2025-07-27 15:17:30.908,8050.0
2025-07-27 15:17:30.909,8345.0
2025-07-27 15:17:30.909,7885.0
2025-07-27 15:17:30.910,8485.0
2025-07-27 15:17:30.910,7860.0
2025-07-27 15:17:30.911,8785.0
2025-07-27 15:17:30.916,8415.0
2025-07-27 15:17:30.916,8290.0
2025-07-27 15:17:30.917,8290.0
2025-07-27 15:17:30.918,8290.0
2025-07-27 15:17:30.919,8515.0
2025-07-27 15:17:30.950,8590.0
2025-07-27 15:17:30.951,8575.0
2025-07-27 15:17:30.952,8545.0
2025-07-27 15:17:30.953,8305.0
2025-07-27 15:17:30.954,8210.0
2025-07-27 15:17:30.983,8375.0
2025-07-27 15:17:30.984,8000.0
2025-07-27 15:17:30.986,8470.0
2025-07-27 15:17:30.986,7960.0
2025-07-27 15:17:30.987,8545.0
2025-07-27 15:17:30.988,7920.0
2025-07-27 15:17:31.018,8530.0
2025-07-27 15:17:31.019,8180.0
2025-07-27 15:17:31.020,8305.0
2025-07-27 15:17:31.021,8165.0
2025-07-27 15:17:31.021,8400.0
2025-07-27 15:17:31.051,8000.0
2025-07-27 15:17:31.052,8545.0
2025-07-27 15:17:31.053,8560.0
2025-07-27 15:17:31.054,8500.0
2025-07-27 15:17:31.055,8290.0
2025-07-27 15:17:31.086,8195.0
2025-07-27 15:17:31.087,8360.0
2025-07-27 15:17:31.088,8330.0
2025-07-27 15:17:31.088,8605.0
2025-07-27 15:17:31.089,8485.0
2025-07-27 15:17:31.091,8500.0
2025-07-27 15:17:31.119,8050.0
2025-07-27 15:17:31.120,8250.0
2025-07-27 15:17:31.122,8010.0
2025-07-27 15:17:31.122,8485.0
2025-07-27 15:17:31.123,8000.0
2025-07-27 15:17:31.153,8575.0
2025-07-27 15:17:31.154,8090.0
2025-07-27 15:17:31.155,8500.0
2025-07-27 15:17:31.156,7895.0
2025-07-27 15:17:31.156,8485.0
2025-07-27 15:17:31.187,8140.0
2025-07-27 15:17:31.188,8290.0
2025-07-27 15:17:31.188,8090.0
2025-07-27 15:17:31.189,8430.0
2025-07-27 15:17:31.190,7920.0
2025-07-27 15:17:31.190,8560.0
2025-07-27 15:17:31.221,7750.0
2025-07-27 15:17:31.222,8545.0
2025-07-27 15:17:31.223,8305.0
2025-07-27 15:17:31.223,8385.0
2025-07-27 15:17:31.224,8305.0
2025-07-27 15:17:31.255,8385.0
2025-07-27 15:17:31.256,8515.0
2025-07-27 15:17:31.257,8500.0
2025-07-27 15:17:31.257,8560.0
2025-07-27 15:17:31.258,8620.0
2025-07-27 15:17:31.288,8275.0
2025-07-27 15:17:31.290,8130.0
2025-07-27 15:17:31.291,8500.0
2025-07-27 15:17:31.291,8090.0
2025-07-27 15:17:31.292,8385.0
2025-07-27 15:17:31.293,8035.0
2025-07-27 15:17:31.323,8605.0
2025-07-27 15:17:31.323,7845.0
2025-07-27 15:17:31.325,8605.0
2025-07-27 15:17:31.325,8275.0
2025-07-27 15:17:31.326,8235.0
2025-07-27 15:17:31.408,7970.0
2025-07-27 15:17:31.408,8375.0
2025-07-27 15:17:31.409,7960.0
2025-07-27 15:17:31.410,8360.0
2025-07-27 15:17:31.410,7920.0
2025-07-27 15:17:31.411,8515.0
2025-07-27 15:17:31.412,8430.0
2025-07-27 15:17:31.412,8210.0
2025-07-27 15:17:31.414,8330.0
2025-07-27 15:17:31.414,8375.0
2025-07-27 15:17:31.415,8545.0
2025-07-27 15:17:31.424,8500.0
2025-07-27 15:17:31.425,8605.0
2025-07-27 15:17:31.426,8650.0
2025-07-27 15:17:31.428,8330.0
2025-07-27 15:17:31.429,8090.0
2025-07-27 15:17:31.458,8360.0
2025-07-27 15:17:31.459,8025.0
2025-07-27 15:17:31.460,8620.0
2025-07-27 15:17:31.461,7835.0
2025-07-27 15:17:31.462,8515.0
2025-07-27 15:17:31.492,7960.0
2025-07-27 15:17:31.493,8275.0
2025-07-27 15:17:31.494,8035.0
2025-07-27 15:17:31.495,8210.0
2025-07-27 15:17:31.496,7960.0
2025-07-27 15:17:31.496,8515.0
2025-07-27 15:17:31.525,7935.0
2025-07-27 15:17:31.526,8460.0
2025-07-27 15:17:31.527,7895.0
2025-07-27 15:17:31.528,8575.0
2025-07-27 15:17:31.529,8060.0
2025-07-27 15:17:31.560,8330.0
2025-07-27 15:17:31.561,8050.0
2025-07-27 15:17:31.562,8290.0
2025-07-27 15:17:31.563,8385.0
2025-07-27 15:17:31.563,8530.0
2025-07-27 15:17:31.593,8620.0
2025-07-27 15:17:31.594,8470.0
2025-07-27 15:17:31.597,8375.0
2025-07-27 15:17:31.597,8275.0
2025-07-27 15:17:31.598,8430.0
2025-07-27 15:17:31.598,8430.0
2025-07-27 15:17:31.628,8345.0
2025-07-27 15:17:31.629,7960.0
2025-07-27 15:17:31.630,8575.0
2025-07-27 15:17:31.630,7945.0
2025-07-27 15:17:31.631,8330.0
2025-07-27 15:17:31.662,8195.0
2025-07-27 15:17:31.663,8385.0
2025-07-27 15:17:31.664,8025.0
2025-07-27 15:17:31.665,8485.0
2025-07-27 15:17:31.665,8000.0
2025-07-27 15:17:31.696,8530.0
2025-07-27 15:17:31.697,7960.0
2025-07-27 15:17:31.698,8515.0
2025-07-27 15:17:31.699,8220.0
2025-07-27 15:17:31.699,8330.0
2025-07-27 15:17:31.700,8180.0
2025-07-27 15:17:31.729,8470.0
2025-07-27 15:17:31.730,7985.0
2025-07-27 15:17:31.732,8445.0
2025-07-27 15:17:31.733,8605.0
2025-07-27 15:17:31.733,8605.0
2025-07-27 15:17:31.763,8315.0
2025-07-27 15:17:31.765,8260.0
2025-07-27 15:17:31.765,8375.0
2025-07-27 15:17:31.767,8375.0
2025-07-27 15:17:31.767,8445.0
2025-07-27 15:17:31.797,8485.0
2025-07-27 15:17:31.798,8665.0
2025-07-27 15:17:31.800,7920.0
2025-07-27 15:17:31.800,8385.0
2025-07-27 15:17:31.801,8195.0
2025-07-27 15:17:31.802,8315.0
2025-07-27 15:17:31.831,8140.0
2025-07-27 15:17:31.832,8545.0
2025-07-27 15:17:31.833,7935.0
2025-07-27 15:17:31.833,8605.0
2025-07-27 15:17:31.834,7895.0
2025-07-27 15:17:31.896,8680.0
2025-07-27 15:17:31.897,8165.0
2025-07-27 15:17:31.897,8305.0
2025-07-27 15:17:31.898,8140.0
2025-07-27 15:17:31.898,8470.0
2025-07-27 15:17:31.901,7960.0
2025-07-27 15:17:31.902,8575.0
2025-07-27 15:17:31.903,7810.0
2025-07-27 15:17:31.903,8530.0
2025-07-27 15:17:31.903,8060.0
2025-07-27 15:17:31.904,8345.0
2025-07-27 15:17:31.932,8445.0
2025-07-27 15:17:31.933,8445.0
2025-07-27 15:17:31.934,8530.0
2025-07-27 15:17:31.935,8400.0
2025-07-27 15:17:31.936,8575.0
2025-07-27 15:17:31.966,8710.0
2025-07-27 15:17:31.968,8290.0
2025-07-27 15:17:31.968,8345.0
2025-07-27 15:17:31.968,8330.0
2025-07-27 15:17:31.970,8075.0
2025-07-27 15:17:32.000,8560.0
2025-07-27 15:17:32.002,7945.0
2025-07-27 15:17:32.002,8620.0
2025-07-27 15:17:32.003,7945.0
2025-07-27 15:17:32.004,8360.0
2025-07-27 15:17:32.004,8090.0
2025-07-27 15:17:32.034,8235.0
2025-07-27 15:17:32.035,7945.0
2025-07-27 15:17:32.036,8375.0
2025-07-27 15:17:32.037,7935.0
2025-07-27 15:17:32.038,8500.0
2025-07-27 15:17:32.068,7895.0
2025-07-27 15:17:32.069,8650.0
2025-07-27 15:17:32.070,8130.0
2025-07-27 15:17:32.072,8430.0
2025-07-27 15:17:32.072,8115.0
2025-07-27 15:17:32.102,8385.0
2025-07-27 15:17:32.103,8385.0
2025-07-27 15:17:32.103,8515.0
2025-07-27 15:17:32.104,8620.0
2025-07-27 15:17:32.105,8485.0
2025-07-27 15:17:32.105,8345.0
2025-07-27 15:17:32.135,8290.0
2025-07-27 15:17:32.136,8385.0
2025-07-27 15:17:32.138,8400.0
2025-07-27 15:17:32.138,8460.0
2025-07-27 15:17:32.139,7860.0
2025-07-27 15:17:32.170,8530.0
2025-07-27 15:17:32.171,7860.0
2025-07-27 15:17:32.171,8210.0
2025-07-27 15:17:32.172,8115.0
2025-07-27 15:17:32.173,8235.0
2025-07-27 15:17:32.203,8075.0
2025-07-27 15:17:32.204,8445.0
2025-07-27 15:17:32.205,7945.0
2025-07-27 15:17:32.206,8445.0
2025-07-27 15:17:32.207,7920.0
2025-07-27 15:17:32.208,8635.0
2025-07-27 15:17:32.237,8165.0
2025-07-27 15:17:32.238,8330.0
2025-07-27 15:17:32.240,8100.0
2025-07-27 15:17:32.240,8315.0
2025-07-27 15:17:32.241,7960.0
2025-07-27 15:17:32.272,8605.0
2025-07-27 15:17:32.273,8590.0
2025-07-27 15:17:32.274,8755.0
2025-07-27 15:17:32.275,8250.0
2025-07-27 15:17:32.275,8235.0
2025-07-27 15:17:32.305,8275.0
2025-07-27 15:17:32.306,8345.0
2025-07-27 15:17:32.308,8485.0
2025-07-27 15:17:32.309,8460.0
2025-07-27 15:17:32.309,8500.0
2025-07-27 15:17:32.310,7935.0
2025-07-27 15:17:32.339,8385.0
2025-07-27 15:17:32.340,8195.0
2025-07-27 15:17:32.341,8250.0
2025-07-27 15:17:32.342,8010.0
2025-07-27 15:17:32.343,8460.0
2025-07-27 15:17:32.401,8000.0
2025-07-27 15:17:32.402,8430.0
2025-07-27 15:17:32.403,7970.0
2025-07-27 15:17:32.403,8605.0
2025-07-27 15:17:32.404,8090.0
2025-07-27 15:17:32.407,8460.0
2025-07-27 15:17:32.408,8090.0
2025-07-27 15:17:32.408,8385.0
2025-07-27 15:17:32.409,7970.0
2025-07-27 15:17:32.410,8530.0
2025-07-27 15:17:32.411,8530.0
2025-07-27 15:17:32.441,8575.0
2025-07-27 15:17:32.442,8210.0
2025-07-27 15:17:32.443,8290.0
2025-07-27 15:17:32.444,8385.0
2025-07-27 15:17:32.445,8460.0
2025-07-27 15:17:32.474,8415.0
2025-07-27 15:17:32.475,8470.0
2025-07-27 15:17:32.476,8635.0
2025-07-27 15:17:32.477,7760.0
2025-07-27 15:17:32.477,8305.0
2025-07-27 15:17:32.509,8165.0
2025-07-27 15:17:32.509,8305.0
2025-07-27 15:17:32.510,8115.0
2025-07-27 15:17:32.511,8330.0
2025-07-27 15:17:32.511,7960.0
2025-07-27 15:17:32.512,8460.0
2025-07-27 15:17:32.542,7945.0
2025-07-27 15:17:32.542,8515.0
2025-07-27 15:17:32.544,8090.0
2025-07-27 15:17:32.544,8375.0
2025-07-27 15:17:32.545,8090.0
2025-07-27 15:17:32.576,8375.0
2025-07-27 15:17:32.578,7910.0
2025-07-27 15:17:32.578,8530.0
2025-07-27 15:17:32.579,7910.0
2025-07-27 15:17:32.579,8515.0
2025-07-27 15:17:32.610,8250.0
2025-07-27 15:17:32.611,8330.0
2025-07-27 15:17:32.611,8260.0
2025-07-27 15:17:32.613,8500.0
2025-07-27 15:17:32.614,8605.0
2025-07-27 15:17:32.614,8590.0
2025-07-27 15:17:32.644,8635.0
2025-07-27 15:17:32.645,8575.0
2025-07-27 15:17:32.646,8305.0
2025-07-27 15:17:32.646,8035.0
2025-07-27 15:17:32.647,8330.0
2025-07-27 15:17:32.678,8050.0
2025-07-27 15:17:32.679,8545.0
2025-07-27 15:17:32.680,8035.0
2025-07-27 15:17:32.681,8590.0
2025-07-27 15:17:32.682,7885.0
2025-07-27 15:17:32.712,8290.0
2025-07-27 15:17:32.713,8155.0
2025-07-27 15:17:32.714,8250.0
2025-07-27 15:17:32.715,8140.0
2025-07-27 15:17:32.715,8530.0
2025-07-27 15:17:32.716,8035.0
2025-07-27 15:17:32.745,8530.0
2025-07-27 15:17:32.747,7870.0
2025-07-27 15:17:32.748,8500.0
2025-07-27 15:17:32.749,8165.0
2025-07-27 15:17:32.750,8345.0
2025-07-27 15:17:32.779,8445.0
2025-07-27 15:17:32.781,8315.0
2025-07-27 15:17:32.781,8415.0
2025-07-27 15:17:32.782,8470.0
2025-07-27 15:17:32.783,8560.0
2025-07-27 15:17:32.814,8650.0
2025-07-27 15:17:32.815,8260.0
2025-07-27 15:17:32.816,8275.0
2025-07-27 15:17:32.816,8250.0
2025-07-27 15:17:32.817,8195.0
2025-07-27 15:17:32.817,8400.0
2025-07-27 15:17:32.847,7920.0
2025-07-27 15:17:32.848,8605.0
2025-07-27 15:17:32.904,7920.0
2025-07-27 15:17:32.905,8305.0
2025-07-27 15:17:32.906,8060.0
2025-07-27 15:17:32.906,8315.0
2025-07-27 15:17:32.907,8090.0
2025-07-27 15:17:32.908,8470.0
